1;0.2;0.227224638
1;0.2;0.254403351
1;0.2;0.281490463
1;0.2;0.308440795
1;0.2;0.335209908
1;0.2;0.361754347
1;0.2;0.388031872
1;0.2;0.414001691
1;0.2;0.439624679
1;0.2;0.464863592
1;0.2;0.489683264
1;0.2;0.514050804
1;0.2;0.53793577
1;0.2;0.561310336
1;0.2;0.584149439
1;0.2;0.606430922
1;0.2;0.628135646
1;0.2;0.6492476
1;0.2;0.669753984
1;0.2;0.689645281
1;0.2;0.708915304
1;0.2;0.727561237
1;0.2;0.745583642
1;0.2;0.762986464
1;0.2;0.779777003
1;0.2;0.795965876
1;0.2;0.811566964
1;0.2;0.82659733
1;0.2;0.841077131
1;0.2;0.855029508
1;0.2;0.868480459
1;0.2;0.881458701
1;0.2;0.893995512
1;0.2;0.90612456
1;0.2;0.917881726
1;0.2;0.929304904
1;0.2;0.940433799
1;0.2;0.951309711
1;0.2;0.96197531
1;0.2;0.972474405
1;0.2;0.98285171
1;0.2;0.993152596
0.99657715;0.2;1
0.986291575;0.2;1
0.97594481;0.2;1
0.965491317;0.2;1
0.954886136;0.2;1
0.944085131;0.2;1
0.933045225;0.2;1
0.921724636;0.2;1
0.910083104;0.2;1
0.898082106;0.2;1
0.885685071;0.2;1
0.87285757;0.2;1
0.859567508;0.2;1
0.845785299;0.2;1
0.831484021;0.2;1
0.816639567;0.2;1
0.80123077;0.2;1
0.785239527;0.2;1
0.768650885;0.2;1
0.751453134;0.2;1
0.733637861;0.2;1
0.7152;0.2;1
0.696137861;0.2;1
0.676453134;0.2;1
0.656150885;0.2;1
0.635239527;0.2;1
0.61373077;0.2;1
0.591639567;0.2;1
0.568984021;0.2;1
0.545785299;0.2;1
0.522067508;0.2;1
0.49785757;0.2;1
0.473185071;0.2;1
0.448082106;0.2;1
0.422583104;0.2;1
0.396724636;0.2;1
0.370545225;0.2;1
0.344085131;0.2;1
0.317386136;0.2;1
0.290491317;0.2;1
0.26344481;0.2;1
0.236291575;0.2;1
0.20907715;0.2;1
0.2;0.218152596;1
0.2;0.24535171;1
0.2;0.272474405;1
0.2;0.29947531;1
0.2;0.326309711;1
0.2;0.352933799;1
0.2;0.379304904;1
0.2;0.405381726;1
0.2;0.43112456;1
0.2;0.456495512;1
0.2;0.481458701;1
0.2;0.505980459;1
0.2;0.530029508;1
0.2;0.553577131;1
0.2;0.57659733;1
0.2;0.599066964;1
0.2;0.620965876;1
0.2;0.642277003;1
0.2;0.662986464;1
0.2;0.683083642;1
0.2;0.702561237;1
0.2;0.721415304;1
0.2;0.739645281;1
0.2;0.757253984;1
0.2;0.7742476;1
0.2;0.790635646;1
0.2;0.806430922;1
0.2;0.821649439;1
0.2;0.836310336;1
0.2;0.85043577;1
0.2;0.864050804;1
0.2;0.877183264;1
0.2;0.889863592;1
0.2;0.902124679;1
0.2;0.914001691;1
0.2;0.925531872;1
0.2;0.936754347;1
0.2;0.947709908;1
0.2;0.958440795;1
0.2;0.968990463;1
0.2;0.979403351;1
0.2;0.989724638;1
0.2;1;1
0.2;1;0.989724638
0.2;1;0.979403351
0.2;1;0.968990463
0.2;1;0.958440795
0.2;1;0.947709908
0.2;1;0.936754347
0.2;1;0.925531872
0.2;1;0.914001691
0.2;1;0.902124679
0.2;1;0.889863592
0.2;1;0.877183264
0.2;1;0.864050804
0.2;1;0.85043577
0.2;1;0.836310336
0.2;1;0.821649439
0.2;1;0.806430922
0.2;1;0.790635646
0.2;1;0.7742476
0.2;1;0.757253984
0.2;1;0.739645281
0.2;1;0.721415304
0.2;1;0.702561237
0.2;1;0.683083642
0.2;1;0.662986464
0.2;1;0.642277003
0.2;1;0.620965876
0.2;1;0.599066964
0.2;1;0.57659733
0.2;1;0.553577131
0.2;1;0.530029508
0.2;1;0.505980459
0.2;1;0.481458701
0.2;1;0.456495512
0.2;1;0.43112456
0.2;1;0.405381726
0.2;1;0.379304904
0.2;1;0.352933799
0.2;1;0.326309711
0.2;1;0.29947531
0.2;1;0.272474405
0.2;1;0.24535171
0.2;1;0.218152596
0.20907715;1;0.2
0.236291575;1;0.2
0.26344481;1;0.2
0.290491317;1;0.2
0.317386136;1;0.2
0.344085131;1;0.2
0.370545225;1;0.2
0.396724636;1;0.2
0.422583104;1;0.2
0.448082106;1;0.2
0.473185071;1;0.2
0.49785757;1;0.2
0.522067508;1;0.2
0.545785299;1;0.2
0.568984021;1;0.2
0.591639567;1;0.2
0.61373077;1;0.2
0.635239527;1;0.2
0.656150885;1;0.2
0.676453134;1;0.2
0.696137861;1;0.2
0.7152;1;0.2
0.733637861;1;0.2
0.751453134;1;0.2
0.768650885;1;0.2
0.785239527;1;0.2
0.80123077;1;0.2
0.816639567;1;0.2
0.831484021;1;0.2
0.845785299;1;0.2
0.859567508;1;0.2
0.87285757;1;0.2
0.885685071;1;0.2
0.898082106;1;0.2
0.910083104;1;0.2
0.921724636;1;0.2
0.933045225;1;0.2
0.944085131;1;0.2
0.954886136;1;0.2
0.965491317;1;0.2
0.97594481;1;0.2
0.986291575;1;0.2
0.99657715;1;0.2
1;0.993152596;0.2
1;0.98285171;0.2
1;0.972474405;0.2
1;0.96197531;0.2
1;0.951309711;0.2
1;0.940433799;0.2
1;0.929304904;0.2
1;0.917881726;0.2
1;0.90612456;0.2
1;0.893995512;0.2
1;0.881458701;0.2
1;0.868480459;0.2
1;0.855029508;0.2
1;0.841077131;0.2
1;0.82659733;0.2
1;0.811566964;0.2
1;0.795965876;0.2
1;0.779777003;0.2
1;0.762986464;0.2
1;0.745583642;0.2
1;0.727561237;0.2
1;0.708915304;0.2
1;0.689645281;0.2
1;0.669753984;0.2
1;0.6492476;0.2
1;0.628135646;0.2
1;0.606430922;0.2
1;0.584149439;0.2
1;0.561310336;0.2
1;0.53793577;0.2
1;0.514050804;0.2
1;0.489683264;0.2
1;0.464863592;0.2
1;0.439624679;0.2
1;0.414001691;0.2
1;0.388031872;0.2
1;0.361754347;0.2
1;0.335209908;0.2
1;0.308440795;0.2
1;0.281490463;0.2
1;0.254403351;0.2
1;0.227224638;0.2
1;0.2;0.2
